datetime,market,open,high,low,close,vol
2017-09-25 09:00:00,KRW-XRP,200.0,205.0,199.0,203.0,0.0213
2017-09-26 09:00:00,KRW-XRP,203.0,217.0,203.0,211.0,0.0516
2017-09-27 09:00:00,KRW-XRP,211.0,235.0,209.0,232.0,0.0504
2017-09-28 09:00:00,KRW-XRP,233.0,235.0,215.0,222.0,0.0498
2017-09-29 09:00:00,KRW-XRP,221.0,223.0,212.0,220.0,0.0523
2017-09-30 09:00:00,KRW-XRP,220.0,228.0,219.0,224.0,0.0525
2017-10-01 09:00:00,KRW-XRP,225.0,235.0,220.0,234.0,0.0524
2017-10-02 09:00:00,KRW-XRP,235.0,237.0,227.0,232.0,0.0524
2017-10-03 09:00:00,KRW-XRP,232.0,235.0,225.0,235.0,0.0489
2017-10-04 09:00:00,KRW-XRP,234.0,253.0,231.0,248.0,0.047
2017-10-05 09:00:00,KRW-XRP,248.0,278.0,248.0,271.0,0.0471
2017-10-06 09:00:00,KRW-XRP,272.0,278.0,265.0,269.0,0.0495
2017-10-07 09:00:00,KRW-XRP,270.0,275.0,265.0,273.0,0.0521
2017-10-08 09:00:00,KRW-XRP,273.0,319.0,269.0,319.0,0.0519
2017-10-09 09:00:00,KRW-XRP,318.0,318.0,276.0,286.0,0.0518
2017-10-10 09:00:00,KRW-XRP,286.0,307.0,276.0,298.0,0.0516
2017-10-11 09:00:00,KRW-XRP,300.0,307.0,294.0,303.0,0.0512
2017-10-12 09:00:00,KRW-XRP,304.0,306.0,282.0,286.0,0.0512
2017-10-13 09:00:00,KRW-XRP,285.0,303.0,273.0,294.0,0.0511
2017-10-14 09:00:00,KRW-XRP,296.0,305.0,287.0,287.0,0.0516
2017-10-15 09:00:00,KRW-XRP,290.0,305.0,285.0,299.0,0.0514
2017-10-16 09:00:00,KRW-XRP,296.0,342.0,281.0,290.0,0.0503
2017-10-17 09:00:00,KRW-XRP,292.0,300.0,247.0,261.0,0.0596
2017-10-18 09:00:00,KRW-XRP,262.0,273.0,235.0,249.0,81.0197
2017-10-19 09:00:00,KRW-XRP,248.0,260.0,233.0,245.0,235.0
2017-10-20 09:00:00,KRW-XRP,242.0,255.0,237.0,238.0,64.93
2017-10-21 09:00:00,KRW-XRP,242.0,255.0,237.0,238.0,64.93
