datetime,market,open,high,low,close,vol
2017-09-25 09:00:00,KRW-ETH,324500.0,326500.0,320000.0,325000.0,1421.85542702
2017-09-26 09:00:00,KRW-ETH,325000.0,328500.0,320000.0,321500.0,0.0516
2017-09-27 09:00:00,KRW-ETH,321000.0,342500.0,320000.0,342500.0,0.0507
2017-09-28 09:00:00,KRW-ETH,342000.0,346500.0,327000.0,332500.0,0.0497
2017-09-29 09:00:00,KRW-ETH,331000.0,333500.0,312500.0,327500.0,0.0523
2017-09-30 09:00:00,KRW-ETH,327500.0,341500.0,327000.0,341000.0,0.0525
2017-10-01 09:00:00,KRW-ETH,341000.0,344500.0,331500.0,342000.0,0.0524
2017-10-02 09:00:00,KRW-ETH,342000.0,346000.0,336500.0,340000.0,0.0524
2017-10-03 09:00:00,KRW-ETH,340000.0,345500.0,324000.0,338000.0,0.0487
2017-10-04 09:00:00,KRW-ETH,336000.0,343000.0,333500.0,338000.0,0.0473
2017-10-05 09:00:00,KRW-ETH,339500.0,341500.0,333000.0,337500.0,0.0477
2017-10-06 09:00:00,KRW-ETH,338000.0,357000.0,335500.0,356000.0,0.0494
2017-10-07 09:00:00,KRW-ETH,356000.0,360000.0,349500.0,354500.0,0.0521
2017-10-08 09:00:00,KRW-ETH,353000.0,357000.0,341000.0,349500.0,0.0519
2017-10-09 09:00:00,KRW-ETH,349500.0,354000.0,334000.0,339500.0,0.0519
2017-10-10 09:00:00,KRW-ETH,340500.0,353000.0,334000.0,344000.0,0.0516
2017-10-11 09:00:00,KRW-ETH,348000.0,352500.0,342500.0,348000.0,0.0511
2017-10-12 09:00:00,KRW-ETH,350500.0,356500.0,345000.0,354000.0,0.0511
2017-10-13 09:00:00,KRW-ETH,352000.0,400000.0,347000.0,384000.0,0.0512
2017-10-14 09:00:00,KRW-ETH,384500.0,398500.0,377500.0,383000.0,0.0515
2017-10-15 09:00:00,KRW-ETH,383500.0,390500.0,363000.0,377000.0,0.0515
2017-10-16 09:00:00,KRW-ETH,380500.0,398500.0,371500.0,377000.0,0.0504
2017-10-17 09:00:00,KRW-ETH,376500.0,377500.0,353500.0,360000.0,0.0599
2017-10-18 09:00:00,KRW-ETH,361000.0,366500.0,334500.0,360500.0,81.0197
2017-10-19 09:00:00,KRW-ETH,361500.0,365000.0,345500.0,352500.0,235.0
2017-10-20 09:00:00,KRW-ETH,347000.0,356000.0,344500.0,351000.0,64.94
2017-10-21 09:00:00,KRW-ETH,347000.0,356000.0,344500.0,351000.0,64.94
2017-10-22 09:00:00,KRW-ETH,347000.0,356000.0,344500.0,351000.0,64.94
2017-10-23 09:00:00,KRW-ETH,347000.0,356000.0,344500.0,351000.0,64.94
2017-10-24 09:00:00,KRW-ETH,351500.0,364000.0,342500.0,348500.0,2.19
2017-10-25 09:00:00,KRW-ETH,349500.0,352000.0,333000.0,344500.0,2.34
2017-10-26 09:00:00,KRW-ETH,343000.0,349500.0,336500.0,339500.0,2.34
2017-10-27 09:00:00,KRW-ETH,343000.0,347500.0,339000.0,343500.0,2.35
2017-10-28 09:00:00,KRW-ETH,344500.0,348000.0,339000.0,345500.0,2.17
2017-10-29 09:00:00,KRW-ETH,344500.0,360000.0,336500.0,342000.0,2.35
2017-10-30 09:00:00,KRW-ETH,343000.0,353500.0,342500.0,349000.0,3.52
2017-10-31 09:00:00,KRW-ETH,348500.0,398500.0,343000.0,349500.0,2.0
2017-11-01 09:00:00,KRW-ETH,350000.0,353000.0,328500.0,333500.0,2.22
2017-11-02 09:00:00,KRW-ETH,333500.0,341500.0,319500.0,332000.0,2.31
2017-11-03 09:00:00,KRW-ETH,335500.0,352000.0,327500.0,348500.0,2.31
2017-11-04 09:00:00,KRW-ETH,347000.0,348500.0,325500.0,340000.0,2.31
2017-11-05 09:00:00,KRW-ETH,339500.0,340500.0,332000.0,336000.0,1.5
2017-11-06 09:00:00,KRW-ETH,340000.0,353200.0,292500.0,345750.0,118.79046062
2017-11-07 09:00:00,KRW-ETH,349150.0,356200.0,335000.0,338200.0,7008.22572233
2017-11-08 09:00:00,KRW-ETH,338200.0,359500.0,333000.0,346000.0,11149.34168822
2017-11-09 09:00:00,KRW-ETH,345950.0,372950.0,339500.0,364200.0,12726.96001463
2017-11-10 09:00:00,KRW-ETH,364150.0,365600.0,337000.0,341100.0,11413.55512289
2017-11-11 09:00:00,KRW-ETH,341100.0,362650.0,337000.0,357350.0,13382.29249789
2017-11-12 09:00:00,KRW-ETH,357300.0,377000.0,339350.0,368400.0,30914.83671782
2017-11-13 09:00:00,KRW-ETH,368400.0,407000.0,355600.0,361450.0,38377.18664656
2017-11-14 09:00:00,KRW-ETH,361500.0,390100.0,360700.0,385000.0,43522.52053264
2017-11-15 09:00:00,KRW-ETH,384650.0,385250.0,376200.0,379400.0,33394.04288914
2017-11-16 09:00:00,KRW-ETH,379400.0,380700.0,360050.0,365200.0,49469.57741595
2017-11-17 09:00:00,KRW-ETH,364500.0,370000.0,362300.0,367950.0,56043.52171217
2017-11-18 09:00:00,KRW-ETH,367950.0,386300.0,363350.0,383650.0,53569.9690901
2017-11-19 09:00:00,KRW-ETH,383650.0,414950.0,378450.0,388600.0,63712.22758214
2017-11-20 09:00:00,KRW-ETH,388600.0,408000.0,384400.0,398650.0,78974.75402981
2017-11-21 09:00:00,KRW-ETH,398650.0,408500.0,380050.0,397600.0,80724.41454353
2017-11-22 09:00:00,KRW-ETH,397600.0,421050.0,396000.0,419200.0,98159.00077617
2017-11-23 09:00:00,KRW-ETH,419200.0,470000.0,412050.0,452450.0,127814.95902762
2017-11-24 09:00:00,KRW-ETH,451950.0,536300.0,448000.0,528100.0,149114.84339339
2017-11-25 09:00:00,KRW-ETH,528200.0,545000.0,484050.0,518900.0,71186.98900971
2017-11-26 09:00:00,KRW-ETH,519000.0,522500.0,505000.0,521000.0,72576.56654119
2017-11-27 09:00:00,KRW-ETH,521000.0,557500.0,519500.0,548800.0,80859.53885339
2017-11-28 09:00:00,KRW-ETH,548600.0,566000.0,539900.0,564000.0,96628.10638433
2017-11-29 09:00:00,KRW-ETH,564800.0,629000.0,470000.0,484000.0,135429.72022765
2017-11-30 09:00:00,KRW-ETH,485100.0,544300.0,438950.0,519900.0,112846.61052283
2017-12-01 09:00:00,KRW-ETH,519800.0,540300.0,490000.0,534000.0,85223.845345
2017-12-02 09:00:00,KRW-ETH,531900.0,554400.0,517000.0,540300.0,33842.12877563
2017-12-03 09:00:00,KRW-ETH,540300.0,550000.0,527000.0,540000.0,59017.27737244
2017-12-04 09:00:00,KRW-ETH,540000.0,550200.0,536800.0,547800.0,56592.75692448
2017-12-05 09:00:00,KRW-ETH,547800.0,573300.0,547000.0,568100.0,89368.57076907
2017-12-06 09:00:00,KRW-ETH,568100.0,576100.0,305000.0,554500.0,67870.44918688
2017-12-07 09:00:00,KRW-ETH,554500.0,597800.0,518900.0,586500.0,60978.93819138
2017-12-08 09:00:00,KRW-ETH,586500.0,600000.0,512000.0,564200.0,55715.36931823
2017-12-09 09:00:00,KRW-ETH,564200.0,596000.0,517500.0,553500.0,92933.67858825
2017-12-10 09:00:00,KRW-ETH,553500.0,558700.0,446400.0,504000.0,113385.90009754
2017-12-11 09:00:00,KRW-ETH,504000.0,594400.0,503800.0,587500.0,44329.88220584
2017-12-12 09:00:00,KRW-ETH,587700.0,765700.0,559700.0,705000.0,257057.31791587
2017-12-13 09:00:00,KRW-ETH,705000.0,820000.0,640000.0,782000.0,203067.20356375
2017-12-14 09:00:00,KRW-ETH,782000.0,844800.0,740900.0,784900.0,199806.40847771
2017-12-15 09:00:00,KRW-ETH,784500.0,802000.0,718000.0,772100.0,109368.6069023
2017-12-16 09:00:00,KRW-ETH,772200.0,817800.0,770000.0,788600.0,67179.43957983
2017-12-17 09:00:00,KRW-ETH,788900.0,826100.0,778600.0,815200.0,50452.98977698
2017-12-18 09:00:00,KRW-ETH,815200.0,941300.0,785100.0,918500.0,81029.22650739
2017-12-19 09:00:00,KRW-ETH,918500.0,1080000.0,909100.0,1027500.0,99286.20032057
2017-12-20 09:00:00,KRW-ETH,1025000.0,1099500.0,970500.0,1088500.0,105577.11609644
2017-12-21 09:00:00,KRW-ETH,1088500.0,1192500.0,1027000.0,1114500.0,128669.0644924
2017-12-22 09:00:00,KRW-ETH,1115000.0,1143000.0,735100.0,909900.0,149031.08312105
2017-12-23 09:00:00,KRW-ETH,910000.0,1002000.0,892100.0,983500.0,92848.49795573
2017-12-24 09:00:00,KRW-ETH,983400.0,992000.0,889800.0,961200.0,60261.79310267
2017-12-25 09:00:00,KRW-ETH,961200.0,1040000.0,930000.0,1035000.0,101237.54349357
2017-12-26 09:00:00,KRW-ETH,1035000.0,1067000.0,1020500.0,1040500.0,75684.04933426
2017-12-27 09:00:00,KRW-ETH,1040500.0,1053000.0,1026500.0,1048000.0,50522.02384649
2017-12-28 09:00:00,KRW-ETH,1048500.0,1050000.0,890000.0,969000.0,64674.35275327
2017-12-29 09:00:00,KRW-ETH,969000.0,997600.0,931800.0,984000.0,61181.08286597
2017-12-30 09:00:00,KRW-ETH,984000.0,1029500.0,955800.0,1010500.0,82553.45552406
2017-12-31 09:00:00,KRW-ETH,1012500.0,1039000.0,1000000.0,1026000.0,46480.9335155
2018-01-01 09:00:00,KRW-ETH,1028000.0,1076000.0,1011500.0,1057000.0,51315.57115643
2018-01-02 09:00:00,KRW-ETH,1056500.0,1270500.0,1051000.0,1177000.0,158481.28930076
2018-01-03 09:00:00,KRW-ETH,1177000.0,1324500.0,1157500.0,1295500.0,83430.94430424
2018-01-04 09:00:00,KRW-ETH,1295500.0,1518000.0,1269000.0,1439500.0,97018.95598114
2018-01-05 09:00:00,KRW-ETH,1439500.0,1645000.0,1406500.0,1554500.0,109665.85466932
2018-01-06 09:00:00,KRW-ETH,1555000.0,1629500.0,1460000.0,1570000.0,81685.85951232
2018-01-07 09:00:00,KRW-ETH,1570000.0,1790000.0,1542000.0,1786500.0,89819.86144847
2018-01-08 09:00:00,KRW-ETH,1786500.0,2056000.0,1670500.0,1902500.0,285143.3339968
2018-01-09 09:00:00,KRW-ETH,1900000.0,2222000.0,1832000.0,2142000.0,201889.5638267
2018-01-10 09:00:00,KRW-ETH,2142000.0,2437000.0,1615000.0,1793500.0,407964.25822683
2018-01-11 09:00:00,KRW-ETH,1798000.0,1956000.0,1250000.0,1665000.0,428671.60348322
2018-01-12 09:00:00,KRW-ETH,1665000.0,1923000.0,1535000.0,1900000.0,267529.26052239
2018-01-13 09:00:00,KRW-ETH,1900000.0,2125000.0,1821000.0,2055000.0,176010.35078677
2018-01-14 09:00:00,KRW-ETH,2050000.0,2056000.0,1770000.0,1907000.0,147004.63637911
2018-01-15 09:00:00,KRW-ETH,1907000.0,2016000.0,1764500.0,1792500.0,130065.70858937
2018-01-16 09:00:00,KRW-ETH,1791000.0,1799500.0,999000.0,1312000.0,279927.2918947
2018-01-17 09:00:00,KRW-ETH,1312000.0,1456500.0,1000500.0,1370000.0,274443.55467532
2018-01-18 09:00:00,KRW-ETH,1369500.0,1499500.0,1210000.0,1340000.0,198898.47147337
2018-01-19 09:00:00,KRW-ETH,1339500.0,1410000.0,1307500.0,1383500.0,101022.63143703
2018-01-20 09:00:00,KRW-ETH,1383500.0,1527000.0,1369000.0,1516000.0,144425.8138511
2018-01-21 09:00:00,KRW-ETH,1515000.0,1545000.0,1228000.0,1324500.0,137967.73189318
2018-01-22 09:00:00,KRW-ETH,1324500.0,1349500.0,1179000.0,1285000.0,80317.26387453
2018-01-23 09:00:00,KRW-ETH,1284000.0,1295000.0,1125500.0,1192500.0,83759.88707788
2018-01-24 09:00:00,KRW-ETH,1192500.0,1309500.0,1148000.0,1260500.0,161996.26730756
2018-01-25 09:00:00,KRW-ETH,1260500.0,1310000.0,1191500.0,1216500.0,117794.4419152
2018-01-26 09:00:00,KRW-ETH,1217000.0,1270000.0,1100000.0,1216500.0,120644.39073172
2018-01-27 09:00:00,KRW-ETH,1217000.0,1267000.0,1169000.0,1247500.0,67961.7897193
2018-01-28 09:00:00,KRW-ETH,1247500.0,1434000.0,1240000.0,1395500.0,312434.10348288
2018-01-29 09:00:00,KRW-ETH,1395500.0,1418000.0,1302000.0,1341000.0,140905.43722875
2018-01-30 09:00:00,KRW-ETH,1341500.0,1360000.0,1200000.0,1233000.0,139853.455051
2018-01-31 09:00:00,KRW-ETH,1234000.0,1274000.0,1111000.0,1257500.0,145418.69598969
2018-02-01 09:00:00,KRW-ETH,1257000.0,1305500.0,1113500.0,1135000.0,233566.57502432
2018-02-02 09:00:00,KRW-ETH,1135000.0,1140000.0,759400.0,977800.0,551966.37829317
2018-02-03 09:00:00,KRW-ETH,977800.0,1075000.0,879000.0,999600.0,217797.33826434
2018-02-04 09:00:00,KRW-ETH,999600.0,1048000.0,881000.0,904000.0,119432.25528168
2018-02-05 09:00:00,KRW-ETH,904000.0,940300.0,761600.0,787700.0,146564.18156197
2018-02-06 09:00:00,KRW-ETH,787700.0,888500.0,626100.0,876700.0,345079.07520496
2018-02-07 09:00:00,KRW-ETH,877800.0,920000.0,794000.0,835100.0,199403.91732948
2018-02-08 09:00:00,KRW-ETH,836600.0,954000.0,832000.0,938700.0,180824.64963342
2018-02-09 09:00:00,KRW-ETH,938700.0,1013000.0,901800.0,1004000.0,134556.28420514
2018-02-10 09:00:00,KRW-ETH,1004000.0,1069000.0,943500.0,991100.0,159927.96850551
2018-02-11 09:00:00,KRW-ETH,990900.0,999800.0,901100.0,932000.0,77539.29823933
2018-02-12 09:00:00,KRW-ETH,932300.0,993000.0,932000.0,987500.0,57842.61247058
2018-02-13 09:00:00,KRW-ETH,987500.0,992000.0,947100.0,971300.0,42142.63600267
2018-02-14 09:00:00,KRW-ETH,971300.0,1034000.0,971100.0,1018000.0,64590.7004334
2018-02-15 09:00:00,KRW-ETH,1017500.0,1077500.0,1006500.0,1051000.0,68179.66916386
2018-02-16 09:00:00,KRW-ETH,1051000.0,1093000.0,1035000.0,1059500.0,58503.08611308
2018-02-17 09:00:00,KRW-ETH,1059500.0,1091000.0,1050000.0,1082500.0,66359.23119995
2018-02-18 09:00:00,KRW-ETH,1082500.0,1119500.0,1020000.0,1050000.0,82716.45177816
2018-02-19 09:00:00,KRW-ETH,1050000.0,1074000.0,1046500.0,1067500.0,38239.21431893
2018-02-20 09:00:00,KRW-ETH,1067000.0,1108500.0,1056500.0,1065000.0,81617.92365844
2018-02-21 09:00:00,KRW-ETH,1064500.0,1091000.0,998500.0,1024000.0,63236.10296184
2018-02-22 09:00:00,KRW-ETH,1024000.0,1037000.0,945100.0,960000.0,49901.62839949
2018-02-23 09:00:00,KRW-ETH,960000.0,1029500.0,930500.0,1017000.0,56032.22037688
2018-02-24 09:00:00,KRW-ETH,1016500.0,1031000.0,966000.0,993000.0,33276.90088927
2018-02-25 09:00:00,KRW-ETH,993000.0,1002000.0,951400.0,981000.0,20662.40248691
2018-02-26 09:00:00,KRW-ETH,981000.0,1002000.0,966000.0,988300.0,35934.93879226
2018-02-27 09:00:00,KRW-ETH,988300.0,999400.0,975500.0,983100.0,26948.04385088
2018-02-28 09:00:00,KRW-ETH,983100.0,992900.0,971500.0,977800.0,22525.72474972
2018-03-01 09:00:00,KRW-ETH,977800.0,984900.0,960000.0,973900.0,17595.85285787
2018-03-02 09:00:00,KRW-ETH,973900.0,979800.0,959700.0,965000.0,17451.83131799
2018-03-03 09:00:00,KRW-ETH,965000.0,968500.0,951100.0,956300.0,15285.99563713
2018-03-04 09:00:00,KRW-ETH,956500.0,958000.0,927300.0,947900.0,15385.44548678
2018-03-05 09:00:00,KRW-ETH,947600.0,954500.0,940700.0,942900.0,17603.5170169
2018-03-06 09:00:00,KRW-ETH,942800.0,943900.0,905000.0,910000.0,17707.34221704
2018-03-07 09:00:00,KRW-ETH,910000.0,925000.0,815600.0,841800.0,31843.87855967
2018-03-08 09:00:00,KRW-ETH,841800.0,865000.0,783000.0,788000.0,25474.98767406
2018-03-09 09:00:00,KRW-ETH,788000.0,818100.0,710000.0,815200.0,37350.46124878
2018-03-10 09:00:00,KRW-ETH,815200.0,838900.0,761200.0,766300.0,19076.12794849
2018-03-11 09:00:00,KRW-ETH,766300.0,802400.0,750000.0,793000.0,20242.6948664
2018-03-12 09:00:00,KRW-ETH,793000.0,814400.0,760100.0,779300.0,17905.06015402
2018-03-13 09:00:00,KRW-ETH,779500.0,784500.0,755000.0,763400.0,14375.92128087
2018-03-14 09:00:00,KRW-ETH,769300.0,777000.0,659300.0,679700.0,26864.28337681
2018-03-15 09:00:00,KRW-ETH,679900.0,693000.0,625000.0,672700.0,36636.21001786
2018-03-16 09:00:00,KRW-ETH,672700.0,677000.0,645000.0,657900.0,16937.99183401
2018-03-17 09:00:00,KRW-ETH,658000.0,670000.0,603000.0,605500.0,14266.66543954
2018-03-18 09:00:00,KRW-ETH,604100.0,617700.0,500000.0,591900.0,63583.93780831
2018-03-19 09:00:00,KRW-ETH,591900.0,634000.0,571000.0,631100.0,102811.61991839
2018-03-20 09:00:00,KRW-ETH,631000.0,631200.0,570500.0,613000.0,73499.94675444
2018-03-21 09:00:00,KRW-ETH,613100.0,657900.0,606600.0,624600.0,70985.09238989
2018-03-22 09:00:00,KRW-ETH,624700.0,635900.0,581500.0,605000.0,33421.48652083
